title,description,genres,meta_score,user_score,developer,platform,release_date,rating
APPLI ARCHIVES IDAC ESCAPE GAME PACK 2,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Jan 20, 2015",N/A
APPLI ARCHIVES IDAC ESCAPE GAME PACK 3,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Feb 10, 2015",N/A
APPLI ARCHIVES IDAC ESCAPE GAME PACK 4,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Feb 24, 2015",N/A
APPLI ARCHIVES IDAC ESCAPE GAME PACK 5,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Mar 31, 2015",N/A
APPLI ARCHIVES IDAC ESCAPE GAME PACK 6,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Apr 27, 2015",N/A
APPLI ARCHIVES JALECO FORMATION Z & BASES LOADED,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Apr 14, 2015",N/A
APPLI ARCHIVES: ALPHANUTS DESERTER'S 2DX,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Apr 7, 2015",N/A
APPLI ARCHIVES: ALPHANUTS TAKUSUKU FRESH!,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Apr 27, 2015",N/A
APPLI ARCHIVES: BOOSIM LAB MINI GAME PACK,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Jun 2, 2015",N/A
APPLI ARCHIVES: BOOSIM LAB MINNANO YABO NEO,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"May 12, 2015",N/A
APPLI ARCHIVES: CITY CONNECTION,"Your mission: Race your speed demon car from New York to Tokyo in record time. With the cops and the enemy on your tail. They ambush you at every turn, pushing you off the road, leaping into your path. You outsmart them, firing an arsenal of oil cans you've collected in the road, knocking them out and racking up more points. Cover every stretch of the highway in order to hit the next city. You can make it. Or can you?","Genre(s): Action, General, Platformer, 2D",N/A,tbd,Hamster,PlayStation Vita,"Dec 16, 2014",N/A
APPLI ARCHIVES: EXTREME PAIRON MOBILE 1,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Mar 3, 2015",N/A
APPLI ARCHIVES: EXTREME PAIRON MOBILE 2,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Mar 17, 2015",N/A
APPLI ARCHIVES: EXTREME PAIRON MOBILE 3,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Mar 24, 2015",N/A
APPLI ARCHIVES: EXTREME PAIRON MOBILE 4,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Apr 21, 2015",N/A
APPLI ARCHIVES: EXTREME PAIRON MOBILE 5,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"May 12, 2015",N/A
APPLI ARCHIVES: EXTREME PAIRON MOBILE 6,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"May 26, 2015",N/A
APPLI ARCHIVES: EXTREME PAIRON MOBILE 7,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Jun 9, 2015",N/A
APPLI ARCHIVES: G-MODE BURGERTIME,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Mar 10, 2015",N/A
APPLI ARCHIVES: IDAC ESCAPE GAME PACK 7,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"May 19, 2015",N/A
APPLI ARCHIVES: IDAC ESCAPE GAME PACK 8,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Jun 2, 2015",N/A
APPLI ARCHIVES: JALECO ARGUS & FIELD COMBAT,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Jan 27, 2015",N/A
APPLI ARCHIVES: JALECO MOMOKO 1200%,N/A,"Genre(s): Action, General",N/A,tbd,Hamster,PlayStation Vita,"Dec 23, 2014",N/A
APPLI ARCHIVES: NIKOLI CROSSWORD,N/A,"Genre(s): Puzzle, Logic",N/A,tbd,Hamster,PlayStation Vita,"Feb 3, 2015",N/A
APPLI ARCHIVES: NIKOLI CROSSWORD 2,N/A,"Genre(s): Puzzle, Logic",N/A,tbd,Hamster,PlayStation Vita,"Apr 27, 2015",N/A
APPLI ARCHIVES: NIKOLI CROSSWORD 3,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"May 19, 2015",N/A
APPLI ARCHIVES: NIKOLI SLITHERLINK,N/A,"Genre(s): Puzzle, Logic",N/A,tbd,Hamster,PlayStation Vita,"Dec 16, 2014",N/A
APPLI ARCHIVES: NIKOLI SLITHERLINK 2,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"May 12, 2015",N/A
APPLI ARCHIVES: NIKOLI SLITHERLINK 3,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"May 19, 2015",N/A
APPLI ARCHIVES: NIKOLI SLITHERLINK 4,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"May 26, 2015",N/A
APPLI ARCHIVES: NIKOLI SLITHERLINK 5,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Jun 2, 2015",N/A
APPLI ARCHIVES: NIKOLI SLITHERLINK 6,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Jun 9, 2015",N/A
APPLI ARCHIVES: NIKOLI SLITHERLINK 7,N/A,"Genre(s): Puzzle, Logic",N/A,tbd,Hamster,PlayStation Vita,"Jun 16, 2015",N/A
APPLI ARCHIVES: NIKOLI SLITHERLINK 8,N/A,"Genre(s): Puzzle, Logic",N/A,tbd,Hamster,PlayStation Vita,"Jun 23, 2015",N/A
APPLI ARCHIVES: NIPPON ICHI SOFTWARE DUOLOGUE,N/A,"Genre(s): Role-Playing, Console-style RPG, Japanese-Style",N/A,tbd,Hamster,PlayStation Vita,"Dec 16, 2014",N/A
APPLI ARCHIVES: NIPPON ICHI SOFTWARE MINI GAME PACK 1,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Jan 13, 2015",N/A
APPLI ARCHIVES: NIPPON ICHI SOFTWARE MINI GAME PACK 2,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Apr 27, 2015",N/A
APPLI ARCHIVES: TEAM RISE VOL. 1,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Feb 17, 2015",N/A
APPLI ARCHIVES: TEAM RISE VOL. 10,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Jun 16, 2015",N/A
APPLI ARCHIVES: TEAM RISE VOL. 11,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Jun 23, 2015",N/A
APPLI ARCHIVES: TEAM RISE VOL. 2,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Apr 27, 2015",N/A
APPLI ARCHIVES: TEAM RISE VOL. 3,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"May 12, 2015",N/A
APPLI ARCHIVES: TEAM RISE VOL. 4,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"May 19, 2015",N/A
APPLI ARCHIVES: TEAM RISE VOL. 5,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"May 26, 2015",N/A
APPLI ARCHIVES: TEAM RISE VOL. 6,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"May 26, 2015",N/A
APPLI ARCHIVES: TEAM RISE VOL. 7,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Jun 2, 2015",N/A
APPLI ARCHIVES: TEAM RISE VOL. 8,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Jun 9, 2015",N/A
APPLI ARCHIVES: TEAM RISE VOL. 9,N/A,"Genre(s): Miscellaneous, Compilation",N/A,tbd,Hamster,PlayStation Vita,"Jun 9, 2015",N/A
AQUA KITTY: MILK MINE DEFENDER,"Due to a sudden shortage of milk, cats around the world are forced to seek out new sources to get their fix. You and your team of milk mining kittens have overcome a fear of water to drill down under the ocean seabed and begin extracting vast reserves of what seems to be naturally forming full-fat milk.

Get ready for fast paced submarine action, defending the kittens from disruptive mechanical sea creatures.

Aqua Kitty is a fast paced retro styled submarine arcade shooter with optional 2 player local Co-op. Blast through hordes of mechanical sea monsters in your kitty sub and defend the deep sea milk mining kittens!","Genre(s): Action, General, General, Shooter, Shoot-'Em-Up, Horizontal",N/A,7.1,Tikipod Limited,PlayStation Vita,"Oct 3, 2012",N/A
AQUA KITTY: MILK MINE DEFENDER DX,"Due to a sudden shortage of milk, cats around the world are forced to seek out new sources to get their fix. You and your team of milk mining kittens have overcome a fear of water to drill down under the ocean seabed and begin extracting vast reserves of what seems to be naturally forming, full-fat milk. You have to blast your way through hordes of mechanical sea monsters in your powerful kitty submarine and defend the deep sea milk mining kittens!
The core to your survival is managing the submarines secondary turbo-fire. It has limited energy but recharges itself between uses and gets upgraded as you progress through the game.
There are various pickups to collect to help you out, dropped by special speedy gold and silver fish which you must chase down. The type of pickup dropped depends on the sea depth they are at, so keep an eye on the color of the indicator eye of those particular fish when shot.","Genre(s): Action, General",67,7.0,Tikipod Limited,PlayStation Vita,"Nov 25, 2014",N/A
AQUALIBRIUM,N/A,"Genre(s): Action, General",N/A,tbd,Archifishal Software,PlayStation Vita,"Jun 9, 2015",N/A
AR NOSURGE PLUS: ODE TO AN UNBORN STAR,"In AR NOSURGE: ODE TO AN UNBORN STAR, the player follows two sets of characters: Delta and Casty, whose goal is to protect humanity and save the world, and Ion & Earthes, who are trying to find Ion a way home to Earth. The player can interchange between both pairs and soon discover a way to combine their storylines and strengths to eventually solve the mystery that shrouds their ongoing struggle.","Genre(s): Role-Playing, Japanese-Style",77,8.3,Gust,PlayStation Vita,"Jul 2, 2015",T
ARCANA HEART 3: LOVE MAX!!!!!,"It has been 2 months since the Kantou Incident—the name given to Angelia Avalon’s failed attempt to punch through the walls between dimensions in the Kantou region of Japan. During the Incident, the Drexler Institute—an organization with ties to demons—began to stir, re-activating various projects in different parts of the world. The Japanese branch of the Drexler Institute was annihilated by the European Celestial Union, but found new life as the Rosenberg Branch of the European Celestial Union. [Aksys Games]","Genre(s): Action, Fighting, 2D",N/A,6.3,Examu,PlayStation Vita,"Sep 23, 2014",T
ARCHERY BY THORNBURY SOFTWARE,"Archery is an archery tournament with multiple levels ranging from easy indoor target ranges to outdoor target ranges with various animal-shaped targets both moving and stationary. The levels range from easy indoor, sharp-shooter targets, outdoor targets with animal-shaped targets which in several levels move and are more challenging to hit. Get the number of points required in each level to move on to the next level. Just wait until you get to the final levels for a big surprise!","Genre(s): Sports, Individual, Other",N/A,tbd,Thornbury Software,PlayStation Vita,"Jun 9, 2015",N/A
ARCTIC ADVENTURES: BRAIN FREEZE,N/A,"Genre(s): Miscellaneous, Puzzle, Puzzle, Logic, Logic",N/A,tbd,Eiconic Games,PlayStation Vita,"Nov 21, 2012",N/A
ARITHMETIC PUZZLE,N/A,"Genre(s): Miscellaneous, Edutainment",N/A,tbd,Daiki Suzuki,PlayStation Vita,"Dec 9, 2014",N/A
ARMY CORPS OF HELL,"Army Corps of Hell brings vicious combat, dark humor and lightning-quick action to the PlayStation Vita. As the King of Hell you control an army of a hundred goblin soldiers with various classes and abilities to defeat a host of enemies in order to reclaim your throne. Take full advantage of the unique control features of the PlayStation Vita to experience war like never before. [Sony]","Genre(s): Strategy, Real-Time, Fantasy, General, Fantasy",57,6.6,"Entersphere, Inc.",PlayStation Vita,"Feb 21, 2012",N/A
ARP-BOX,N/A,"Genre(s): Miscellaneous, Music Maker, Application",N/A,tbd,FullPowerSideAttack.com,PlayStation Vita,"Jul 1, 2014",N/A
ASCENT OF KINGS,"The death of a King. An epic challenge to choose a new ruler. Will the youngest of four brothers turn out to be the strongest? Will a boy become King? The answer is up to you.

-Classic adventure-platformer gameplay.
-Explore and encounter strange creatures - some harmless, some not.
-Navigate dangerous passages and evade deadly traps.
-Seek out elemental shrines and receive upgraded abilities.","Genre(s): Action, Platformer, General, Platformer, 2D, 2D",N/A,tbd,Nostatic Software,PlayStation Vita,"May 29, 2013",N/A
