title,description,genres,meta_score,user_score,developer,platform,release_date,rating
88 HEROES,"It’s 8:08 AM on August 8, 1988, and the evil Dr. H8 has brought the world to the brink of total annihilation. His demands are simple: pay $88 octillion within 88 minutes, or Dr. H8’s 88 thermo-nuclear warheads will wipe out the Earth! But who will save us in our time of need? The bravest? The boldest? No… the 88 Heroes.","Genre(s): Action, Platformer, 2D",72.0,5.8,Rising Star Games,PlayStation 4,"Mar 24, 2017",E10+
88 HEROES: H8 MODE ACTIVATE!,"It's 8:08am on 8th August 1988, and the evil Dr. H8 has brought the world to the brink of total annihilation! His demands are simple: pay $88 octillion within 88 minutes, or Dr. H8's 88 thermo-nuclear warheads will wipe out the Earth! But who will save us in our time of need? The bravest? The boldest? No... the 88 Heroes!

Two new heroes - Cath Letics and The Mime team up with the 88 Heroes to bring the pain to Dr. H8. But wait! The evil mastermind gets his revenge with H8 Mode: eight new levels so challenging, even the toughest hero will be tested!","Genre(s): Action, Platformer, 2D",,tbd,Bitmap Bureau,PlayStation 4,"Oct 20, 2017",
88 HEROES: RSG CHAMPIONS,"Eight new heroes enter the fray! Plucked from dimensions across the Rising Star universe in a crossover of colossal proportions, they've joined forces with the 88 Heroes to foil Dr. H8's nefarious plans. Use their skills wisely and maybe you'll be able to save the day!

Meet the new heroes:

The M@ge (from Brut@l)
Dex (from A Pixel Story)
Rusty (from SteamWorld Dig)
Gunborg (from Zombie Vikings)
The Conga Masters (from Conga Master)
Vamp Girl (from I Want To Be Human)
Eyas (from The Land of Eyas)
The Ninja (from Ninja Shodown)","Genre(s): Action, Platformer, 2D",,tbd,Bitmap Bureau,PlayStation 4,"Aug 8, 2017",
890B,"Against the threat of extinction, can you find a way to preserve humanity?

In the near future, severe pollution has rendered Earth uninhabitable, and now it falls to you to discover a solution. Take the role of Noah, a scientist tasked with locating a new planet with similar specifications to our own. Explore a research lab, find useful items, solve a variety of puzzles and make key choices that will determine your fate and that of mankind.

890B is a top-down 3D adventure game that features a minimalistic yet thought-provoking and impactful storytelling style, one that is largely dictated by player actions. The task at hand is daunting, and there are multiple endings that can result from your successes and failures. Will you guide humanity forward or leave them to extinction?","Genre(s): Adventure, 3D, Third-Person",,tbd,Nerd Games,PlayStation 4,"Nov 10, 2021",
8DAYS,"The world has been dominated by dark forces since the beginning of human history. Known as the Masters of Mankind by those directly under their control, these forces will use any means necessary to protect their own interests including starting wars. In 8Days, the mercenary company G.O.D. (Gold, Oil, and Diamonds, Inc) and the 8DAYS Magazine are two modern instruments used to control the masses. You will have to face those conflicts and put them to an end… will you? [Playstation.com]","Genre(s): Action, Shooter, Shoot-'Em-Up, Top-Down",61.0,5.9,Santa Clara Games,PlayStation 4,"Feb 7, 2017",M
8DOORS: ARUM'S AFTERLIFE ADVENTURE,"""8Doors"" is a story-driven Metroidvania-style action platformer heavily influenced by Korean folktales.

Play as 'Arum', a brave girl that has voluntarily entered the realm of the afterlife in search of her father's soul and help guide her through the '8 Doors of Purgatory' to solve the mysteries that lie deep within. Defeat wretched wraiths blocking your way and rescue fugitive souls who are in need of your guidance.","Genre(s): Action, Platformer, Metroidvania",,,Rootless Studio,PlayStation 4,"Apr 14, 2023",
9 CLUES 2: THE WARD,"After responding to a distress call from a secluded psychiatric hospital, a young detective and her partner find themselves struggling to solve a murder. As they press the patients and hospital staff they find that there are dark truths being kept from them. Each new clue only raises more questions. Who killed Doctor Crow? What drove one of the male nurses insane? Who is Zed Rascov? Why is the name of a little girl, Ginger, carved into the wood-paneled wall of the dead doctor's office? Can you unravel the mystery? Find out in 9 Clues: The Ward!","Genre(s): Puzzle, Hidden Object",,tbd,Artifex Mundi,PlayStation 4,"Jan 6, 2023",T
9 CLUES: THE SECRET OF SERPENT CREEK,"A paranormal private investigator receives a frantic call from her reporter friend Helen, who pleas in a terrified voice for her to leave immediately for the coastal town of Serpent Creek. Urged by her friend's desperate request, the detective arrives at her destination only to find no trace of Helen. Strangely enough, no one from the sleepy town seems to remember seeing the blonde reporter. Weirder still, the town's streets are crawling with snakes, the citizens seem to be sleepwalking through life, and the ground shakes with violent tremors.

Can the detective save her friend, reveal the corruption and hidden agendas of the town's citizens, and stop an evil plot to bring the Snake God back to our world?","Genre(s): Puzzle, Hidden Object",,tbd,Artifex Mundi,PlayStation 4,"Apr 1, 2022",T
9 MONKEYS OF SHAOLIN,"9 Monkeys of Shaolin marks a rebirth of the iconic beat 'em up genre in vein of old-school video games. If, as a kid you had hours of fun playing SNES or SEGA beat 'em up videogames crushing foes left and right then this new title from the creators of hardcore brawler REDEEMER is definitely for you. As a mere Chinese fisherman Wei Cheng you have to avenge the death of your friends and family slaughtered in a pirate raid at your peaceful village. Game protagonist is quite a tough nut to crack as he knows the basics of ancient martial arts only mastered by legendary Shaolin monks. Get your trusty battle staff ready for a challenging adventure in Medieval China and for merciless fights with hordes of various enemies. Action-packed battles, user friendly controls and incredible atmosphere of great kung-fu movies of 70s – all this makes 9 Monkeys of Shaolin a choice for every true fan of really hardcore brawlers.","Genre(s): Action, Beat-'Em-Up, 3D",71.0,6.9,Sobaka,PlayStation 4,"Oct 16, 2020",T
9-BALL POCKET,"Enjoy 9-Ball Pocket with friends and family.

9-Ball Pocket brings you eight-ball pool, also known as American billiards. You can compete with up to 4 friends or against the AI in Versus mode, or challenge the best in the world in Arcade mode, where you can make combo shots and rack up points to become Number 1 in the online ranking. All of this comes in a setting with great graphics and Jazz music.","Genre(s): Sports, Individual, Billiards",,tbd,Super PowerUp Games,PlayStation 4,"Dec 25, 2022",E
911 OPERATOR,"In 911 Operator, you take on the role of an emergency dispatcher, who has to rapidly deal with the incoming reports. Your task is not just to pick up the calls, but also to react appropriately to the situation sometimes giving first aid instructions is enough, at other times a police, fire department or paramedics' intervention is a necessity. Keep in mind, that the person on the other side of the line might turn out to be a dying daughter's father, an unpredictable terrorist, or just a prankster. Can you handle all of this?","Genre(s): Simulation, Virtual, Career",,4.0,PlayWay,PlayStation 4,"Nov 28, 2017",T
99 SECONDS,"99Seconds, a fun, retro-style video game, where you can modify time to avoid all kinds of dangers.

After finishing off Black Eye, V-99 entered a mysterious zone called Bit 8, without knowing why V-99 could modify time!. But everything became complicated with the appearance of the BLACK VECTORS: mysterious beings that aim to destroy any intruder who reaches Bit 8.

- Online Ranking!
- Control V-99, dodging, using SLOW DOWN to slow !
- Arcade mobility like in the classic arcade games!
- 4 Players in Arcade and Survival mode!
- Retro-style levels!
- Incredible enemy patterns!","Genre(s): Action, General",,tbd,Super PowerUp Games,PlayStation 4,"Jan 20, 2023",E
99VIDAS,"99Vidas is a brawler set in a contemporary world that pays tribute to both classic and new games in the industry. Brought to you in 16-bit pixelated glory, chock-full of references to not only gaming but also 80’s and 90’s pop culture.","Genre(s): Action, Beat-'Em-Up, 2D",61.0,6.4,QUByte Interactive,PlayStation 4,"Jul 18, 2017",T
9TH DAWN III: SHADOW OF ERTHIL,"9th Dawn III: Shadow of Erthil is a massive open world RPG/dungeon crawler packed full of content – featuring more than 270 monsters to fight and capture, a fun card game with 180 cards to collect, and over 1,400 unique items to hoard.","Genre(s): Role-Playing, Action RPG",,tbd,Valorware,PlayStation 4,"Oct 6, 2020",T
A FROG'S JOB,"The omnipotent Frog God has promised you the gift of reincarnation. All you have to do first is to save the lost souls of 40 frogs, which is no easy task. You've been gifted with the ability to suspend and resume time at your will.

Jump over moving platforms, avoid pits, spikes, and enemies, and even create your own hover-board that doubles as a projectile attack!

How many souls can you save? Will the Frog God grant your wish? Find out in this timeless puzzle platformer.","Genre(s): Action, Platformer, 2D",,tbd,9Ratones,Xbox Series X,"Oct 7, 2022",E
A GUMMY'S LIFE,"FEATURES
· Multiplayer up to 8 players!
· · Play as a gummy with up to 8 Friends online or in the couch!

· Easy to play, hard to master
· · You can sit down, smash all the buttons and have fun or... use the right move in each situation to take your opponents down!

· Different game modes
· · Hot Potato, King of the Hill, Team Deathmatch... The fun doesn't stop on the classic Free for All mode.

· Tons of levels to play with different game style and mechanics
· · You'll find something new in each level. Each one has a different way to be played. Have fun discovering all their secrets!

· Lots of different gummies to play with
· · Each of them has slightly different stats. You can choose between many different colors and there are also unlockable gummies!

· Crazy fights based on physic simulations
· · Awesome hits and incredible throws. Every fight is genuinely unique.

· Taunts!
· · Taunt your friends to celebrate your victory... or to make them go after you.

· For all ages
· · It's fun and easy to play for all people. You can even play with your granny!

· Gummies!!

A GUMMY'S WORLD
Warning! In A Gummy's Life, gummies have come to life And they are unmanageable!

They have invaded the city, they are all around: in the football stadium, the park, the fortress, the fair even on the flan.
Their non-stop free-for-all fights gain people's attention because of their jellied funny movements, but their blows are solid and well-aimed. Due to their ingenuity, they convert the elements of the landscape into insurmountable obstacles. They seemed so sweet!

Choose your favorite gummy among a great variety, customize it to your taste and enjoy playing and laughing with your friends or your family. Attack! Only one can remain.

Show who is in charge of the sugar!

A Gummy's Life a game in which the winner is the one who enjoys the most. But fun does not end yet, because the game will be updated with new levels and characters which will surprise you.","Genre(s): Miscellaneous, Party / Minigame",,tbd,EP Games,Xbox Series X,"Sep 24, 2021",
