title,description,genres,meta_score,user_score,developer,platform,release_date,rating
BORDERLANDS 3: DIRECTOR'S CUT,"Meet Hemovorous the Invincible: a gargantuan Varkid who drops some of the best loot in the game (provided you can actually kill her). Hemovorous has made her lair behind a previously sealed door on Pandora, and Director’s Cut is your chance to go toe-to-pincer with this monstrous enemy. If you’ve completed the main story campaign and own Director’s Cut, you’ve earned the right to take on Hemovorous. Get your group to pony up 500 Eridium to open the door and you can shoot your shot against this deadly behemoth. This raid boss fight provides one of the greatest end-game challenges veteran Vault Hunters can find—especially since her fearsome strength scales with both your character level beyond 35 and your active Mayhem Mode level. Better bring some friends and be ready to get caked in Varkid guts—it’s going to get messy! Elsewhere in the Borderlands 3 universe, Ava is convinced she has a lead on some potentially supernatural slayings and has decided to document her findings in serialized podcast form. Join her and other familiar faces as a gun-toting co-host for a series of new story missions that take place on Pandora, Promethea, Eden-6, and Nekrotafeyo. Special guest Randy Varnell, head of the Gearbox Story Group, returned to The Borderlands Show to delve into the details of these new missions. The making of Ava’s Mysteriouslier podcast isn’t all running and gunning (though you can expect plenty of gore-soaked firefights along the way). To help solve this string of seemingly paranormal happenings, you’ll sometimes need to stop and take stock of a crime scene and deduce your next steps based on environmental clues. What you find will send ripples throughout the rest of Borderlands 3’s story, but we’ll let you solve those mysteries yourself. Director’s Cut also includes a bounty of behind-the-scenes content from the making of Borderlands 3, including a gallery full of concept art, storyboards, lost maps, and footage from throughout the game’s development. It’s a fascinating glimpse into Borderlands 3’s beginnings, bloopers, and cut content that shaped the game.","Genre(s): Action, Shooter, First-Person, Arcade",N/A,8.4,Gearbox Software,Stadia,"Apr 18, 2021",N/A
BREAKOUT: RECHARGED,"The grandfather of brick-breaking games is back with some of the toughest challenges yet! Breakout: Recharged steps up the excitement with a fresh coat of paint, exciting power-ups, and another original soundtrack from award-winning video game composer Megan McDuffee.

Breakout: Recharged will forever change what you expect from a brick-breaking title. The endless arcade mode and 50 challenge levels will push you to the limit of your skills. Don't fret, however, as this wouldn't be a Recharged title without game-changing powerups. Expect the aid of rail guns, homing missiles, and explosives to join the traditional multi-ball. You'll need every tool in the arsenal and razor-sharp reflexes to climb the global leaderboards.","Genre(s): Action, Arcade",N/A,tbd,Adamvision Studios,Stadia,"Sep 20, 2022",E
CAKE BASH,"Fight to be the tastiest cake! A party game for up to four players, complete with very unique hazards - bash your friends, dash away from danger and have a delicious time!","Genre(s): Miscellaneous, Party / Minigame",N/A,7.9,High Tea Frog,Stadia,"Oct 15, 2020",E
CALICO,"Calico is a day-in-the-life community sim game where you are given an important and adorable task: rebuild the town's cat café and fill it with cute and cuddly creatures! Build up your café by filling it with cute furniture, fun decorations, yummy pastries, and get it bustling with animals again!

Calico is meant to make you feel all warm and fuzzy inside. The gameplay reflects that with a laid back, low stress creative environment to explore and play in.","Genre(s): Simulation, Adventure, 3D, Virtual, Third-Person, Virtual Life",N/A,tbd,Peachy Keen Games,Stadia,"Aug 1, 2022",N/A
CELESTE,"This is it, Madeline. Just breathe. You can do this.

Help Madeline survive her inner demons or her journey to the top of Celeste Mountain, in this super-tight, hand-crafted platformer from the creators of multiplayer classic Towerfall.","Genre(s): Action, Platformer, 2D",N/A,8.4,Matt Makes Games Inc.,Stadia,"Oct 1, 2020",E10+
CENTIPEDE: RECHARGED,"The original bug-blasting arcade game is back! Centipede: Recharged has been reimagined for modern gameplay, with vibrant visuals designed for modern screens, a 16:9 field of play, and an original soundtrack from award-winning video game composer Megan McDuffee.

Aim for a high score in the old school arcade mode and earn bragging rights with your name at the top of the leaderboard. Or test your skills and rank on the boards in one of 30 intensely creative challenges, which twist the gameplay in new and exciting ways.

A dozen new power-ups can give you an edge by introducing abilities like screen-clearing explosions, rail guns, and even slowing down time. Every mode and level is playable in local co-op mode with a friend.","Genre(s): Action, Arcade",N/A,tbd,Adamvision Studios,Stadia,"Sep 20, 2022",N/A
CHICKEN POLICE - PAINT IT RED!,"Sonny Featherland and Marty MacChicken were once legendary detective partners in Clawville PD. Predatory division, nicknamed as the Chicken Police. But that was a decade ago and time had passed them by... Sonny is a semi-alcoholic wreck of a bird on paid leave, while Marty still hides behind the facade of a star-detective.

On the night of New Year's Eve, a mysterious woman visits Sonny with an errand which goes back to a dark corner of his past. Now, Sonny and Marty are back together again on a case stranger than anything they've ever encountered before!

Chicken Police is an ""Orwellesque Buddycop Noir Adventure"", with a carefully crafted world, a gritty, dark story, and absurd humor. The game mixes elements of story-rich adventures with visual novel style dialogue-heavy storytelling, complete with a complex interrogation system, detective gameplay, and an ever-changing city.","Genre(s): Adventure, Visual Novel",N/A,tbd,The Wild Gentlemen,Stadia,"Dec 6, 2021",M
CHILD OF LIGHT,"Save the mysterious kingdom of Lemuria from the Queen of the Night, who has stolen the sun, moon and stars.

- Venture through a magical realm full of everything from friendly fairies and gnomes, to vile wolves and dark dragons.
- Fight monsters and evil mythical creatures as the mischievous yet brave Aurora and her loyal firefly Igniculus, in thrilling action-based battles.
- Go into combat with a friend in the seamless drop-in, drop-out cooperative multiplayer mode.","Genre(s): Role-Playing, General",N/A,tbd,Ubisoft Montreal,Stadia,"Oct 19, 2021",E10+
CHORUS,"Take control of Nara, once the Circle's deadliest warrior, now their most wanted fugitive, on a quest to destroy the dark cult that created her. Unlock devastating weapons and mind-bending abilities in a true evolution of the space-combat shooter. Along with Forsaken, her sentient starfighter, explore ancient temples, engage in exhilarating zero-g combat, and venture beyond our waking reality.

Features:

* A JOURNEY OF REDEMPTION -- Lead Nara, an ace pilot facing her haunted past, and Forsaken, her sentient ship. Their quest for redemption will take them across the galaxy and beyond the boundaries of reality, as they fight to unite resistance forces against the Circle and their leader, the Great Prophet, at all costs.

* VENTURE BEYOND THE VOID -- Enter a dark new universe, teeming with mystery and rife with conflict. Explore epic locations such as sprawling space stations and strange planes of existence beyond our own. Engage in exhilarating zero-g dogfights from epic cosmic vistas to tight crystalline corridors. Chorus balances the scale and spectacle of space exploration with frenetic, fast-paced action.

* ONE PILOT, ONE SHIP, ONE LIVING WEAPON -- Attain powerful and distinct weapons and combat upgrades. Master your ship's unique drift mechanic and deadly mind-bending abilities, including extra-sensory perception, teleportation and telekinesis, to overcome massive hordes of enemies and take down titanic battleships. Chain your powers together to become the ultimate living weapon.","Genre(s): Simulation, Space, Combat",N/A,5.0,Fishlabs,Stadia,"Dec 3, 2021",T
CHRONOS: BEFORE THE ASHES,"Chronos: Before the Ashes is an atmospheric RPG that chronicles a hero's lifelong quest to save their homeland from a great evil. Grow wiser, stronger and more powerful as you explore the depths of the mysterious labyrinth. But beware, the labyrinth takes a heavy toll each time your hero dies, they lose a year of their life!","Genre(s): Action Adventure, General",N/A,6.6,Gunfire Games,Stadia,"Dec 1, 2020",T
CITIES: SKYLINES - STADIA EDITION,"Developed by Colossal Order, Cities: Skylines offers sprawling landscapes and maps with endless sandbox gameplay and new ways to expand your city. Key to progression is the ability to influence your city’s policy by incorporating taxation into districts. All this including the ability to mod the game to suit your play style makes this the definitive city building simulation.","Genre(s): Strategy, Management, Government",N/A,tbd,Tantalus,Stadia,"May 17, 2022",E
CITY LEGENDS: THE CURSE OF THE CRIMSON SHADOW,"As a renowned horror author, you're no stranger to terrifying tales. But this time, your search for inspiration has put you in the path of a dangerous legendary spirit! After watching a strange video about the Crimson Shadow, the specter himself is set on claiming you for his own, and you're not the only one he's after. You'll need to delve into the history of the Order of Witches and uncover their ties with the famed phantom to escape his clutches in time. Do you have what it takes? Find out in this chilling Hidden-Object Puzzle adventure!","Genre(s): Puzzle, Hidden Object",N/A,tbd,Domini Games,Stadia,"Apr 17, 2022",N/A
