title,description,genres,meta_score,user_score,developer,platform,release_date,rating
ALIEN SHOOTER,"Sinister hordes of bloodthirsty aliens have infiltrated our world! Take on the role of a soldier and head to a secret military laboratory to end this invasion! You'll have a ragtag arsenal at your disposal, everything from pistols to with machine-guns and high-caliber blasters. Keep your eyes open: you never know what's waiting around the corner...","Genre(s): Action, Shooter, Shoot-'Em-Up, Vertical",,tbd,Sigma Team,PlayStation 3,"Mar 8, 2016",
ALIEN SPIDY,Alien Spidy is a challenging platform adventure game set in a visually stunning 2D/3D environment.,"Genre(s): Action, Adventure, General, General, Platformer, 2D",,tbd,Enigma Software Productions,PlayStation 3,"Jul 16, 2013",
ALIEN SPIDY: BETWEEN A ROCK AND A HARD PLACE,"Once again you are set a challenge that has you travelling through the Forest, but this time there is no mercy! The smallest mistakes will send you right back to the start of this most brutal and unforgiving level. If you really think that you have what it takes to get Spidy from A to B then be our guest

Determination is what you will need when you are dropped straight into an underwater cave! No wait, determination and a lot of speedy quick reflexes, because without these there is certainly no way you can beat this level. Challenge accepted?

Until now Spidy has never felt so helpless. You have to guide him out of the deepest and darkest depths of the caves there is no sign of life anywhere! Dont be miss lead, there is still plenty of danger this far into the earths crust, as you are in far less control due to wind tunnels, floating spores and unstable stalactites. Youll be more than happy to reach the end, if you can?!","Genre(s): Action, Adventure, General, Platformer, 2D",,tbd,Enigma Software Productions,PlayStation 3,"Oct 1, 2013",
ALIEN SPIDY: EASY BREEZY,"Unlock 3 more challenging Special levels, one within each environment.

Go back to the forest and really learn how to spin your web and swing the way gravity intended! Take this with a pinch of salt, as the level is easy to complete but ridiculously challenging to unlock your stars. Do you think you can master this?

Venture through the ponds once more and find yourself avoiding alien fish, spikes and deadly under water plants. This challenge is dedicated to perfection. Will you be able to out maneuver the Alien Fish before your protective bubble runs out of energy? Did we mention that once this is done you still have to get all your stars as well?

Find yourself trapped in a cave! Dont worry though if the sharp red crystals, poisonous fungus or deadly mosquitoes are avoided, you will be just fine! Escape this challenging cave with the help of a large number of power-ups, but no help from re-spawn checkpoints. Can you escape?","Genre(s): Action, Adventure, General, Platformer, 2D",,tbd,Enigma Software Productions,PlayStation 3,"Sep 24, 2013",
ALIEN ZOMBIE MEGADEATH,"Alien Zombie Megadeath takes up the slimy baton, bringing the game to the PS3 in glorious HD, with a fabulous list of new features. At it's heart, a platform shoot-em-up. You are a lone spaceman, out in space, doing spaceman stuff. You have a gun. It shoots laser beams... Out there are the Alien Zombies. They don't like you. They smell. Add all this together and the result is carnage... or death, if you are not very good.","Genre(s): Action, General, General, Platformer, 2D",77.0,tbd,PomPom Games,PlayStation 3,"Jun 21, 2011",E10+
ALIEN: ISOLATION,"Alien: Isolation is a first-person survival horror game which captures the fear and tension evoked by Ridley Scott’s 1979 classic film. Players find themselves in an atmosphere of constant dread and mortal danger as an unpredictable, ruthless Xenomorph is stalking and killing deep in the shadows. Underpowered and underprepared, you must scavenge resources, improvise solutions and use your wits, not just to succeed in your mission, but to simply stay alive.","Genre(s): Action Adventure, Sci-Fi, General, Survival",,8.3,Creative Assembly,PlayStation 3,"Oct 7, 2014",M
ALIEN: ISOLATION - CORPORATE LOCKDOWN,"Welcome to Corporate Lockdown, the first expansion pack for Alien: Isolation. This pack features three all-new maps:for Survivor Mode, a time-based challenge to test your skills.

Can you evade the Alien for long enough to survive or will you try to take the Alien head-on?

- Three new maps, stretching from the Corporate Penthouse to the Medlabs.
- New playable character Ransome gives you the firepower to take the fight to your enemies.
- Upload your best times to the Alien: Isolation leaderboards and challenge the world.","Genre(s): Action Adventure, Sci-Fi, General, Survival",,tbd,Creative Assembly,PlayStation 3,"Oct 28, 2014",
ALIEN: ISOLATION - CREW EXPENDABLE,"This additional content sees the original crew reunited aboard the Nostromo. Brett and Kane are dead alongside Ash and Lambert, it is now down to you as Dallas, Parker or Ellen Ripley, to find a way to isolate the Alien and overcome the terror that confronts them.

Alien: Isolation is a first-person survival horror game capturing the fear and tension evoked by Ridley Scotts 1979 classic film. Players find themselves in an atmosphere of constant dread and mortal danger as an unpredictable, ruthless Xenomorph is stalking and killing deep in the shadows. Underpowered and under prepared, you must scavenge resources, improvise solutions and use your wits, not just to succeed in your mission, but to simply stay alive.","Genre(s): Action Adventure, General, Survival",,tbd,Creative Assembly,PlayStation 3,"Oct 7, 2014",
ALIEN: ISOLATION - LAST SURVIVOR,"As Ellen Ripley, it is down to you to complete the last mission on board the Nostromo. The rest of the crew are dead. In a desperate bid to survive you must set the ships self-destruct and attempt to reach the escape shuttle.

Alien: Isolation is a first-person survival horror game capturing the fear and tension evoked by Ridley Scotts 1979 classic film. Players find themselves in an atmosphere of constant dread and mortal danger as an unpredictable, ruthless Xenomorph is stalking and killing deep in the shadows. Underpowered and under-prepared, you must scavenge resources, improvise solutions and use your wits, not just to succeed in your mission, but to simply stay alive.","Genre(s): Action Adventure, General, Survival",,tbd,Creative Assembly,PlayStation 3,"Oct 14, 2014",
ALIEN: ISOLATION - LOST CONTACT,"Welcome to Lost Contact, the fourth add-on content pack for Alien: Isolation, returning to the epic Salvage Mode.

Trapped in deep space on board Sevastopol, you'll need to explore the station to complete objectives and survive. Can you evade your enemies across ten waves of challenges, or will you take them head-on?

- The second all new Salvage Mode map, featuring the Lorenz Private Wards and the Emergency Power Plant.
- Play as fan-favorite Axel and equip yourself with the Revolver and Boltgun.
- Try to survive encounters with Working Joes, other humans and the terrifying Alien itself.","Genre(s): Action Adventure, General, Survival",,tbd,Creative Assembly,PlayStation 3,"Feb 10, 2015",
ALIEN: ISOLATION - SAFE HAVEN,"Welcome to Safe Haven, the third add-on content pack for Alien: Isolation, featuring the all-new Salvage Mode. How long can you survive? You've found the only safe room on Sevastopol but supplies are running out. You'll have to venture out, complete objectives and return to the safe room safely. But who's waiting for you out there? And what choices will you make to stay alive?
- An all new Salvage Mode map, twice the size of any previous Survivor Mode map.
- Play as Hughes, and get faster access to the Bolt Gun, Shotgun and EMP Mine.
- Choose to explore the Gemini Systems or the Bacchus Apartments.","Genre(s): Action Adventure, Sci-Fi, General, Survival",,tbd,Creative Assembly,PlayStation 3,"Jan 13, 2015",
ALIEN: ISOLATION - THE TRIGGER,"Welcome to The Trigger, the fifth add-on content pack for Alien: Isolation.

Can you make Sevastopol safe? You've been given a box of explosives and the locations to set them. All you need to do now is pull the trigger and stay alive.

- Features three all-new Survivor Mode maps. Can you survive and get the highest score?
- Play as Ricardo and learn the truth behind the explosives on board Sevastopol.
- Avoid security alarms, take on Working Joes and above all, survive the Alien.","Genre(s): Action Adventure, General, Survival",,tbd,Creative Assembly,PlayStation 3,"Mar 3, 2015",
ALIEN: ISOLATION - TRAUMA,"Welcome to Trauma, the second add-on content pack for Alien: Isolation. This pack features three all-new maps for Survivor Mode, a time-based challenge to test your skills.

Face off against a range of enemies across the medical bays of Sevastopol station. Will you evade, distract or confront them? You'll have to act fast if you want to survive.

- Three new maps, including a claustrophobic scramble through the Sevastopol vents.
- Play as Chief Medical Officer Lingard and get faster access to Medikits and distraction IEDs.
- Destroy any trace of your research and save the survivors on the station.","Genre(s): Action Adventure, General, Survival",,tbd,Creative Assembly,PlayStation 3,"Dec 2, 2014",
ALIENS VS. PREDATOR,"Developed at Rebellion by the team responsible for the original 1999 PC classic, the all-new Aliens vs. Predator allows players to take the role of three infamous species: Colonial Marines, Predators and Aliens. The game features a unique three-way online multiplayer experience, allowing gamers to battle for survival and the right to be crowned the deadliest species in the galaxy. Each race also has its own distinct action-packed single-player campaign mode, with a storyline that cleverly interweaves with the other two species’ paths. Set on planet BG-386; a human colonist mining group discovers an ancient pyramid containing a dark and horrible secret. Across the galaxy, a race of warriors is alerted to the discovery of their pyramid and a hunting party is dispatched to ensure that it remains sealed at all costs. Deep inside the ruined pyramid meanwhile, nature's deadliest species awakes from centuries of hibernation intent on finding new prey. The Colonial Marine's story is an incredible fight against all odds from horrors lurking in the dark. Surrounded on all sides yet armed to the teeth, the Colonial Marine represents humanity's last stand with the firepower to fight back. As the Alien, players discover what it's like to be the scariest, most murderous creature in the universe, with the ability to traverse any surface at lightning speed in order to get close enough to unleash its deadly claws, tail and teeth. A master of the hunt, the Predator grants the player an arsenal of exotic weaponry with which to stalk from the shadows. Earn the greatest honor by ambushing prey up-close, before butchering them for a gory trophy kill. [Sega]","Genre(s): Action, General, Shooter, First-Person, Sci-Fi, Arcade",65.0,7.5,Rebellion,PlayStation 3,"Feb 16, 2010",M
