title,description,genres,meta_score,user_score,developer,platform,release_date,rating
CATWOMAN,"A classic story of betrayal and revenge unravels in Catwoman, which is based on the film from Warner Bros. Pictures. You'll control Catwoman, a woman brought back to life by a rare Egyptian cat, as she sets out to discover the truth about herself and her murderer. With Catwoman's catlike skills, you can leap across roofs, run up walls, pounce on prey, and avoid enemy bullets. In addition, your can use her whip to swing through the air and use the interactive environments to knock your foes unconscious.","Genre(s): Action Adventure, Modern",47,5.3,Argonaut Games,N/A,"Jul 20, 2004",T
CEL DAMAGE,"PART DEMOLITION DERBY, PART WHACKED-OUT CARTOON COME TO LIFE.
36 wild, over-the-top weapons
10 tough 'toons
Deathmatch, capture-the-flag and gate racing action
4-person split-screen multiplayer
12 interactive cartoon worlds","Genre(s): Driving, Racing, Kart",67,7.1,Pseudo Interactive,N/A,"Jan 7, 2002",T
CHAOS FIELD,"Chaos Field is O3 Entertainment's adaptation of the space-shooting Japanese arcade hit of the same name. The game includes three characters, five levels, and multiple weapons to assist you in your 2D shootouts. During gameplay, you can shoot other bullets as they fly at you and use an energy field to absorb the ones you miss. The game will be released on the Dreamcast in Japan.","Genre(s): Action, Shooter, Scrolling",63,5.0,MileStone Inc.,N/A,"Dec 20, 2005",E
CHARLIE AND THE CHOCOLATE FACTORY,"Step inside the magical world of Willy Wonka's famous chocolate factory. Based on the Warner Bros. film and the classic novel by Roald Dahl, Charlie and the Chocolate Factory lets you delve deep inside the factory to relive the classic story as Charlie Bucket. Find a golden ticket and, along with four other children, win a personal tour of Willy Wonka's factory as guided by the notorious and reclusive candy maker himself. Discover what happens after the other children, greed-driven and unrestrained, wreak havoc throughout the factory.","Genre(s): Action Adventure, Modern",39,3.2,High Voltage Software,N/A,"Jul 11, 2005",E
CHARLIE'S ANGELS,"Join Natalie, Dylan, and Alex for an intense adventure based on the Charlie's Angels movies. You'll need various disguises, clever tactics, and acrobatic martial arts moves to ensure a successful mission. Master the different styles of all three Angels as you battle 32 different types of enemies across the globe. You can switch between characters at anytime during the game. Charlie's Angel's movie stars--Cameron Diaz, Lucy Liu, Drew Barrymore, and Bernie Mac--supply the voices.","Genre(s): Action, Beat-'Em-Up",23,4.0,Neko Entertainment,N/A,"Jul 9, 2003",T
CHIBI-ROBO!,"The Sanderson family just got the ultimate in high-tech, house-helper technology: Chibi-Robo. In this inventive, story-driven game, players guide a miniature robot as he completes chores and clashes with enemies in his epic quest to become the highest-ranked Chibi-Robo out there. The living room can be a dangerous place when you're a robot less than a foot tall, so players will need to team up with the native toys to overcome obstacles, rack up points and keep the family happy. Normally running on battery power, Chibi-Robo needs to plug into power outlets with his built-in cord when he runs low on juice. Doing chores has never been so much fun.","Genre(s): Action Adventure, Fantasy",75,8.8,Skip Ltd.,N/A,"Feb 6, 2006",E10+
CITY RACER,"Become an urban legend of street racing in this full-force speed trip against the fastest street cars in the world. But being the fastest is just the beginning. On these streets, you'll need your best style moves to rack up Prestige Points... and mad respect.","Genre(s): Driving, Racing, Arcade",58,6.3,Ubisoft Romania,N/A,"Apr 29, 2003",E
CODENAME: KIDS NEXT DOOR: OPERATION V.I.D.E.O.G.A.M.E.,This adventure game is based on the popular Cartoon Network series.,"Genre(s): Action, Platformer, 3D",58,8.3,High Voltage Software,N/A,"Oct 16, 2005",N/A
CONFLICT: DESERT STORM,"Conflict: Desert Storm lets you lead one of the best known and most feared special operations forces in the world: the elite British SAS or the US Delta Force. Covert missions take you through hostile environments where only your expertise in stealth, tactics, and firepower will ensure the success and safety of your men. Your missions are as unpredictable as they are dangerous: from vital scud-hunting missions deep within enemy territory to highly secretive rescue and assassination operations in Baghdad itself.","Genre(s): Action, Shooter, Third-Person, Tactical, Modern",62,8.1,Pivotal Games,N/A,"Apr 22, 2003",T
CONFLICT: DESERT STORM II - BACK TO BAGHDAD,"At the height of the 1991 Gulf War, 300 klicks into the heart of Iraq, you must command your squad of Special Forces operatives to strike at Iraq's evil dictator and his fascist regime. Armed with an authentic arsenal of high-tech weapons and vehicles, your squad will face impossible odds in this battle against tyranny. Only strategy and skill will ensure your survival through frantic firefights, gut-wrenching vehicular combat, and gripping stealth operations. ""The Mother of All Battles"" is coming to your console in Conflict: Desert Storm II--Back to Baghdad.","Genre(s): Action, Shooter, Third-Person, Tactical, Modern",73,8.5,Pivotal Games,N/A,"Jan 7, 2004",T
CRASH BANDICOOT: THE WRATH OF CORTEX,"The fifth Crash adventure features engaging gameplay, quirky characters and exotic locales. Still smarting from his last defeat, Dr. Neo Cortex has developed a new diabolical plan to steal ancient crystals and unleash destructive gods on Crash and the planet Earth. With Crash and his sister Coco, it's now up to you to find and return all the crystals across dangerous levels, including a volcanic island, a Japanese village, and the jungles of Africa. You'll find many ways to move around, whether you maneuver a Jeep, fly a hang glider, or pilot a Crash-Mech. But don't marvel too long at the new inventions, because you might find yourself in a heap of destruction.","Genre(s): Action, Platformer, 3D",62,6.8,Traveller's Tales,N/A,"Sep 17, 2002",E
CRASH NITRO KART,"Crash hits the track in his fastest adventure yet--Crash Nitro Kart. Kidnapped by the ruthless Emperor Velo and forced to race in his galactic coliseum, Crash must race his way to victory in order to save the Earth from destruction--but it won't be easy, as he must compete against foes both old and new before a final showdown with Velo himself. Crash Nitro Kart mixes 18 rollercoaster raceways, devastating weapons, a variety of single and multiplayer modes and maps, and customizable arenas, and a cast of unique characters into a game that showcases kart-racing at its best.","Genre(s): Driving, Racing, Kart",66,7.6,Vicarious Visions,N/A,"Nov 11, 2003",E
CRASH TAG TEAM RACING,"For the first time ever in a racing game, players will be able to fuse two cars together on the fly to form a super vehicle with the all-new ""clashing"" technology. In Crash Tag Team Racing, players can combine their car with an opponent's mid-race to make a super-car equipped with a powerful turret gun. When clashed, players can either get behind the wheel and drive or fire an onboard weapon. Each character has his or her own uniquely deadly 360˚ rotating turret. Players can continue the action out of the car where they can explore the entire world on foot and collect upgrades for their cars and unlock bonus tracks.","Genre(s): Driving, Car Combat",66,7.0,Radical Entertainment,N/A,"Oct 19, 2005",E10+
CRAZY TAXI,"As a fearless cab driver with attitude, your goal is to rack up the mega-bucks before your shift ends. It's a race against the clock as you pick up passengers and white-knuckle it through busy streets and back alleys to their various destinations. To keep that meter collecting cash, you've gotta take the fastest route possible, even if it means bending the traffic laws--just a little. So get a grip on the wheel, sharpen your senses, and don't lose your cool.","Genre(s): Driving, Racing, Arcade",69,7.7,Acclaim,N/A,"Nov 17, 2001",T
CUBIVORE: SURVIVAL OF THE FITTEST,"The premise of the game is simple: Eat or be eaten. In Cubivore, you'll assume the role of an animal in its early stages of development. From the moment the game begins, your creature is on its own to fend for its life. As your animal instincts take over, you will boldly traverse hostile environments, savagely stalking your prey and asserting your place in the animal chain of power. Explore a number of different environments while consuming other animals in order to evolve into one of 100 possible creature combinations. Ultimately, the goal is to become powerful enough to topple the alpha creature and earn your rightful place at the top of the food chain.","Genre(s): Miscellaneous, Puzzle, General",71,8.1,Nintendo,N/A,"Nov 5, 2002",E
CUBIX ROBOTS FOR EVERYONE: SHOWDOWN,"All over Bubble Town, robots of all shapes and kinds are going out of control. Solex has infected them, causing them to go haywire and destroy the environment. Connor, Abby, and the rest of the Cubix gang must track down these rogue robots before the evil Dr. K and his gigantic robot Kolossal do. Now, by yourself or with a friend, you can join Cubix and the rest of the Bubble Town gang in a series of video games based on the Saturday morning TV show.","Genre(s): Action, Fighting, 3D",N/A,tbd,Blitz Games,N/A,"Jun 2, 2003",N/A
CUSTOM ROBO,"Get ready to enter a world of hypertech weapons, holosseums, and heavy-barrel battles. Custom Robo puts you in the pilot's seat of a state-of-the-art war machine in the not-too-distant future where crime and justice duke it out in virtual battlegrounds. With the game's powerful, innovative customization, you can construct your robot from the ground up using an arsenal of more than 200 parts and weapons, from guns and bombs to robo models and homing pods. Many weapons are freely available on the market, but some--deadly and highly illegal--can only be acquired in secret robo gambling rooms and from the hands of crime syndicates.","Genre(s): Action, Fighting, 3D",65,8.1,Noise Inc.,N/A,"May 10, 2004",T
DAKAR 2,"The faint of heart need not enter the races of Dakar 2, a rally racing game that draws upon your skills, strength, mental agility, and sheer determination. It's a test of endurance as you race through town stages in France, Spain, Morocco, and other landscapes. In some levels, you'll only have a GPS navigational setup to guide you in a race across the open desert. Dakar 2 puts you in control of monster trucks, hard-driving cars, and quick motorcycles.","Genre(s): Driving, Racing, Rally / Offroad",70,tbd,Acclaim,N/A,"Mar 25, 2003",E
DANCE DANCE REVOLUTION: MARIO MIX,"Boogie down with Mario in his own dance party. Players shake their things to more than 25 dance-flavored songs, from classic Nintendo themes to familiar favorites. With five difficulty levels, dancers of all abilities will be able to get into the groove. The special ""Workout"" feature tracks the calories burned while playing. Someone has stolen the Music Keys and released the music they held. Without the Music Keys, the unstable power of the music is wreaking havoc on the land. Mario must recover them before the chaos destroys the entire Mushroom Kingdom! The path to the keys is simple: Left, Right, Up, Down, Right, Down ...Characters include Mario, Luigi, Toad, Waluigi, Wario, Bowser. Players clear levels by performing the correct steps. Once they clear all the levels in a particular world, they'll collect a Music Key. Collect all the Music Keys to win. Players control Dance Dance Revolution: Mario Mix by stepping on different arrows on the Action Pad (included with game). Players can finally experience the thrill of stomping Goombas and other enemies firsthand. As players clear songs, they will unlock more songs, minigames and difficulty levels.","Genre(s): Miscellaneous, Rhythm, Dancing",69,8.1,Hudson,N/A,"Oct 24, 2005",E
