title,description,genres,meta_score,user_score,developer,platform,release_date,rating
ACADEMY: CHESS PUZZLES,"Play chess like never before and solve hundreds of puzzles in Academy: Chess Puzzles from Gamelion.

Whether you're an advanced chess player or you've just started the adventure with this exciting game - you will spend hours finding solutions for 750 brain-twisting chess puzzles. Three difficulty modes: Easy, Medium, and Hard will keep you busy and achievements and extra skins for the chessboard and pieces keep you playing. Appealing, clear graphics and jazz music help you stay focused on solving the next puzzle. Two modes (Puzzle and Quiz) and intuitive stylus and button controls guarantee an enjoyable, addictive, and satisfying adventure with Academy: Chess Puzzles.

Features
- hundreds of chess puzzles
- two game modes
- three difficulty levels
- extra skins for chessboard and pieces","Genre(s): Miscellaneous, Puzzle, General, Puzzle, Board / Card Game, General",N/A,tbd,Gamelion Studios,N/A,"Oct 4, 2012",E
ACADEMY: TIC-TAC-TOE,"One of the world's most famous pen-and-paper game for two players can now be in your pocket wherever you go. If there's no one around to play the game with you, don't worry: skillful AI players will gladly play with you in any of the four Tic-Tac-Toe variants available. If a single 3-by-3 playing field makes you claustrophobic, try the new Nine Board mode that adds a nice twist and more strategic depth to the game. Prove you're a worthy Tic-Tac-Toe player by entering the Tic-Tac-Toe League and advancing from the initial School Club League, through Academic, City, National and World Leagues, all the way up to the Super Stars League. Claim the top spot and become the Tic-Tac-Toe champ!","Genre(s): Miscellaneous, Board Games, Board Games, Board / Card Game",N/A,tbd,N/A,N/A,"Oct 18, 2010",N/A
ACE ATTORNEY INVESTIGATIONS: MILES EDGEWORTH,"Miles Edgeworth is the famed rival prosecutor of court-house-dynamo Phoenix Wright. Since becoming the youngest prosecutor in the country at the tender age of 20, Miles Edgeworth built quite the reputation for himself by putting away bad guys in short order. However, after several confrontations against Wright, he has changed his approach to seeking the truth. Unfortunately, Wright was only the beginning of his troubles. The flashy prosecutor in the wine red suit is plagued by a series of deaths that seem to follow him wherever he goes. To obtain the truth, Miles Edgeworth will take center stage in an exciting suspense-filled drama that requires him to dive into the mysterious world of crime scene investigation. [Capcom]","Genre(s): Adventure, General, General, Visual Novel",78,8.2,Capcom,N/A,"Feb 16, 2010",T
ACE MATHICIAN,"Ever wondered why you needed to learn math in school?

The answer is simple; to change the world! And that's exactly what you get to do in this game!
You play as a cute Koala named Ace who loves fruit! Unfortunately a few delicious pieces of fruit are just out of reach and you need to change the positions of the platforms to get to the fruit!

You can change the positions of the platform by entering a math formula.

There's no right or wrong answer, every formula the player can come up with will have an effect on the world! Suddenly math becomes as fun as drawing!

There are many possible ways to finish a level... be creative!

Later levels will feature enemies and traps keeping the game challenging. And while your at it, you can collect stars for a better score!","Genre(s): Miscellaneous, Puzzle, Puzzle, Logic, Logic",N/A,tbd,Goodbye Galaxy Games,N/A,"Jul 12, 2012",N/A
ADVANCE WARS: DAYS OF RUIN,"(Also known as ""Advance Wars: Dark Conflict"" in the UK/EU) After a cataclysmic meteor strike exterminates 90% of the population, the survivors must battle barbarians, disease, and strongmen who seek only to secure their own power. Advance Wars has been reinvented. Set amidst a world in chaos and featuring new characters and settings, a gritty look, an engaging storyline, and online Wi-Fi battles and map trading. Try you hand with new COs and units, realistic graphics, and a new environment. Use Nintendo WiFi Connection and battle against a friend halfway across the world, or use the map editor to create, trade and battle on your own custom maps. [Nintendo]","Genre(s): Strategy, Turn-Based, Modern, Modern, Tactics",86,8.5,Intelligent Systems,N/A,"Jan 21, 2008",E10+
ADVANCE WARS: DUAL STRIKE,"Players lead their new Commanding Officers to fend off the Black Hole Army’s latest invasion. With massive battles that sweep across both of the DS screens, Advance Wars: Dual Strike will change the face of war forever. Use the top screen for quick-reference battle intel, or take control in battles that rage across both screens. Command a fleet of fighters high in the skies while troops clash with the enemy on the ground far below. New COs, new Tag-Team battles: Choose from new Commanding Officers, and combine their powers for incredible attacks that can turn the tide of battles. Real-time Combat mode: For a battle with a twist, players lead soldiers into a fast-paced, action-oriented battle against a storm of enemies. Easy-to-use map editor: Just grab a stylus and draw maps right on the touch screen, then send the maps to friends wirelessly. [Nintendo]","Genre(s): Strategy, Turn-Based, Modern, Modern, Tactics",90,8.8,Intelligent Systems,N/A,"Aug 22, 2005",E
ADVANCED CIRCUITS,"[DSiWare] Whether with a train, a car or a tank, are you ready for a new challenge? This brain-boggling puzzle game will put your powers of deduction to the test. Complete the circuits by connecting squares on the game board with pieces of track. Some pieces of track are already shown on the board at the beginning of the game to give you a head start. There is only one solution to each puzzle. The rules are simple but the challenges are tough.","Genre(s): Miscellaneous, Puzzle, Puzzle, Puzzle, Logic, Logic",N/A,tbd,N/A,N/A,"May 24, 2010",N/A
ADVENTURE IN VEGAS: SLOT MACHINE,"Try your luck on three slot machines: Hawaiian, Pirate Treasure and Mexican Heat. The one-armed bandits in Adventure in Vegas: Slot Machine are not only uniquely themed with tunes and graphics, but they also have different special features: numbers of reels, extra buttons, winning sequences and custom bets. End your around-the-world trip in Vegas and bet the remainder of the small fortune you've inherited. You have to be good to be lucky! Will you acquire more luxury goods like jewelry, a bike or your own jet? Or maybe you'll lose everything. Whatever the outcome, all you can do in Las Vegas is go for it!","Genre(s): Miscellaneous, Parlor, Gambling, Gambling",N/A,tbd,Teyon,N/A,"Nov 8, 2010",T
ADVENTURE TIME: HEY ICE KING! WHY'D YOU STEAL OUR GARBAGE?!,"Adventure Time: Hey Ice King! Why'd you steal our garbage?! is the first video game based on the radical, Emmy nominated Cartoon Network show about two close friends.","Genre(s): Miscellaneous, Action Adventure, Fantasy, General, General, Fantasy",N/A,6.9,WayForward,N/A,"Nov 20, 2012",N/A
AFTERZOOM,AfterZoom is an augmented reality game exclusive for Nintendo DSiWare.,"Genre(s): Miscellaneous, Puzzle, Hidden Object, Puzzle",N/A,tbd,Abylight,N/A,"Jul 14, 2011",N/A
AGAIN: INTERACTIVE CRIME NOVEL,Again is an interactive crime novel from the developers of Hotel Dusk and Trace Memory.,"Genre(s): Miscellaneous, Adventure, Edutainment, Edutainment, Visual Novel",52,6.7,Cing,N/A,"Apr 2, 2010",T
AGATHA CHRISTIE: THE ABC MURDERS,As easy as A...B...C? Agatha Christie’s A.B.C Murders tells the story of Captain Hastings and Hercule Poirot as they attempt to solve a series of bizarre murders committed by an elusive madman. [DreamCatcher],"Genre(s): Adventure, General, General, Point-and-Click",53,6.2,Dreamcatcher,N/A,"Nov 9, 2009",T
AGE OF EMPIRES: MYTHOLOGIES,"Age of Empires: Mythologies is inspired by the Windows PC series Age of Empires and built on the Age of Empires: Age of Kings' game engine. Featuring three playable civilizations with individual campaigns - the Egyptians, Greeks and the Norse - Age of Empires: Mythologies allows players to lead mighty heroes and legendary monsters, call down divine powers of the gods, and change the tide of battle with an all-new active combat system. Age of Empires: Mythologies also offers an immersive multiplayer experience with unique maps, customizable rules, a new skirmish mode and single-cart game sharing, allowing players anywhere to go head-to-head worldwide. [THQ]","Genre(s): Strategy, Turn-Based, General, Historic, Historic, Tactics",78,7.2,Griptonite Games,N/A,"Nov 24, 2008",E10+
AGE OF EMPIRES: THE AGE OF KINGS,"Age of Empires: The Age of Kings boasts turn-based strategy gameplay – a first for the franchise – as players move from the Dark Ages through the Middle Ages with one goal in mind: domination of the known world. Command one of five different civilizations: the Britons, Franks, Mongols, Saracens, or Japanese; Control special 'hero' units such as Richard the Lionheart, Robin Hood, Joan of Arc and Genghis Khan, whose special 'hero' powers affect the entire battlefield; Lead over 45 different types of units into battle -- from bowmen and monks to hand cannoneers, mercenaries and samurai; Players' can construct and upgrade buildings to help their units learn new skills and create resources for their civilizations; Research over 50 different technologies like chemistry, ballistics, siege craft and spying to advance civilization into the next age; A new Combat Advisor offers advice on certain campaign strategies and provides an assessment of the battle's outcome; Multi-player scenarios allow up to four players to wirelessly battle each other; By gaining Empire Points, players can unlock maps and units to improve their Emperor Rank. [Majesco]","Genre(s): Strategy, Turn-Based, Historic, General, Historic, Tactics",80,8.0,Backbone Entertainment,N/A,"Feb 14, 2006",E10+
