title,description,genres,meta_score,user_score,developer,platform,release_date,rating
AGENT INTERCEPT,"Take control of the Sceptre - a slick, souped-up, transforming vehicle outfitted with the latest spy gadgets - to drive, drift, and defy death across land, air, and sea. Feel like a superspy, saving the day again and again from threats inspired by the best action and spy fiction, then cranked up to 11.

The nefarious criminal organization CLAW is back with a mysterious new leader, fielding an army of vehicles and experimental technology. But the stalwart Agency has a secret weapon - you! As the driver behind the new Sceptre, you will infiltrate hidden lairs, battle larger-than-life bosses, and find the secrets behind a fiendish plot before it threatens the entire globe. Use gadgets, transformations, and the help of your heroic Agency allies to save the day - in style.","Genre(s): Racing, Arcade, Automobile",76.0,tbd,PikPok,PlayStation 5,"Mar 30, 2022",E10+
AIRBORNE KINGDOM,"Airborne Kingdom the sky city builder. Grow your unique town among the clouds, and fly it across a wide-open landscape. Explore the skies to restore serenity to the world below.

Explore the landscape, which changes with every playthrough. Search for resources, find lost technologies, and discover the fate of The Ancients!

Gain allegiance with the ground kingdoms. Help them find artifacts, construct monuments, and connect them to the skies. Your guidance can propel an era of harmony!","Genre(s): Strategy, Real-Time, General",,tbd,The Wandering Band LLC,PlayStation 5,"Nov 9, 2021",
AIROHEART,"Our story begins in the land of Engard, where our beloved hero Airoheart sets out on a journey to stop his brother's diabolical plan to unleash an ancient evil that has been sealed in the shadows for generations, and to trigger a war using the power of the Draoidh Stone.

Will you confront your own brother and stop him from executing his wicked plans?

Airoheart is a top-down action-adventure RPG inspired by the classics. Embark on an epic journey to save the world from evil and test the strength of your heart in this emotional tale of betrayal, tragedy and redemption.","Genre(s): Action Adventure, Open-World",61.0,tbd,Pixel Heart Studio,PlayStation 5,"Sep 30, 2022",E10+
AKINOFA,"Akinofa is an arcade shoot 'em up with Roguelite elements.

Take control of Akinofa, a mysterious undead fish of green flames, in this difficult Roguelite shoot em' up! Beat as many enemies and get the highest score possible. Challenge your friends and the world Rankings!

Every action counts! Even if you don't finish a level, every coin you collect will be in your treasury to use for permanent upgrades.","Genre(s): Action, Shooter, Shoot-'Em-Up, Horizontal",,tbd,Erdem Sen,PlayStation 5,"Aug 27, 2021",E10+
AKKA ARRH,"A cascade of words, color, shapes and sound flows around your turret as you desperately fight off swarms of inbound attackers. If enemies penetrate your perimeter you need to zoom into close range combat and beat them back, adjusting to a completely different perspective in the blink of an eye. Welcome to Jeff Minter's Akka Arrh.

This modern take from the fine developers at Llamasoft combines the intrigue of an incredibly rare Atari arcade prototype with a unique creative vision that delivers a wave shooter that is insanely addictive. Akka Arrh drips with Minter's sense of humor, love of psychedelic color, and ability to create games that are a joy to play.","Genre(s): Action, Arcade",71.0,tbd,Llamasoft,PlayStation 5,"Feb 21, 2023",E10+
ALAN WAKE REMASTERED,"In this cinematic action-thriller, troubled author Alan Wake embarks on a desperate search for his missing wife, Alice. Following her mysterious disappearance from the Pacific Northwest town of Bright Falls, he discovers pages of a horror story he has supposedly written, but he has no memory of. Wake is soon forced to question his sanity, as page by page, the story comes true before his eyes: a hostile presence of supernatural darkness is taking over everyone it finds, turning them against him. He has no choice but to confront the forces of darkness armed only with his flashlight, a handgun and what remains of his shredded mind. His nightmarish journey to find answers to the mind-bending mystery he faces will lead him into the terrifying depths of the night. Alan Wake Remastered offers the complete experience, with the main game and its two story expansions - The Signal and The Writer - in stunning new 4K visuals. The tense, episodic story is packed with unexpected twists, heart-stopping cliff hangers, and intense bursts of combat where it takes more than bullets to banish the darkness. The game’s cutscenes, quirky cast of characters, and the majestic Pacific Northwest vistas have been enhanced for an experience that delivers as much on its visual impact as its unnerving atmosphere.","Genre(s): Action Adventure, Survival",79.0,8.0,Remedy Entertainment,PlayStation 5,"Oct 5, 2021",T
ALBA: A WILDLIFE ADVENTURE,"From the BAFTA-Award winning studio behind Monument Valley and Assemble with Care comes something entirely new.

Join Alba as she visits her grandparents on a Mediterranean island. She is ready for a peaceful summer of wildlife exploration with her friend Ines, but when she sees an animal in danger, she realises she needs to do something about it.

This is truly a Mediterranean paradise if you ignore all the litter! From the idyllic beaches to the ancient castle overlooking the town a whole island is ready to be explored. With Ines and your grandfather - who is a total bird nerd - by your side, you can start the movement to save the island. Maybe even the world after that.","Genre(s): Adventure, General",,tbd,ustwo,PlayStation 5,"Jun 9, 2021",E
ALBACETE WARRIOR,"Albacete Warrior is a satirical combat game where you take on the role of Benito Waters, ninja from Albacete, Spain, in his worldwide adventure on an important task given to him by his master, Paco sensei. With his trusty companion, friend and also main weapon, Pepito the chicken, cockslap waves of enemies whose only wish is to see you dead and fulfill the ancient prophecy to become the chosen one, like many that have come before him. Being the chosen one doesn't really seem very special but it does sound fun.

Fight, climb, laugh and weep alone or with friends! Albacete Warrior includes a cooperative mode where you can experience Benito's odyssey in good company while you shed gallons of pixelated blood.","Genre(s): Action, Beat-'Em-Up, 3D",,tbd,FAS3,PlayStation 5,"Feb 1, 2023",M
ALEX KIDD IN MIRACLE WORLD DX,"Since his first appearance in 1986 with Alex Kidd in Miracle World, the iconic Alex Kidd makes his return to smash rocks, collect coins and tackle bosses once again in Alex Kidd in Miracle World DX!

Return The Kingdom of Radaxian to its former glory and destroy the evil Janken the Great!

Comprising of all levels from the original title as well as brand new levels which expand the lore of Alex Kidd, experience Miracle World like you've never seen it before with new animations, graphical detail and gameplay improvements.","Genre(s): Action, Platformer, 2D",67.0,7.2,Jankenteam,PlayStation 5,"Jun 22, 2021",E
ALFRED HITCHCOCK: VERTIGO,"Ed Miller, a writer, came out unscathed from his car crash down into Brody Canyon, California.

Even though no one was found inside the car wreckage, Ed insists that he was traveling with his wife and daughter. Traumatized by the event, he begins to suffer from severe vertigo. As he starts therapy, he will try to uncover what really happened on that tragic day.

Prepare yourself for a most disturbing investigation inside the human mind: truth is sometimes worse than madness.

An original story about obsession, manipulation and madness, inspired by Alfred Hitchcock's masterpiece Vertigo.","Genre(s): Action Adventure, Adventure, General, 3D, Third-Person",64.0,tbd,Pendulo Studios,PlayStation 5,"Oct 4, 2022",M
ALICE GEAR AEGIS CS: CONCERTO OF SIMULATRIX,"Alice Gear Aegis CS: Concerto of Simulatrix is a 3D battle action game and enhanced version of the Alice Gear Aegis smartphone game with fully realized 3D fields. Enjoy never before possible battles between Actresses. With online multiplayer, up to six players can play together at once. Play a Tag Match with one player using three characters each, or a six-player Battle Royale with each player using one character. Equip your favorite Actresses with your favorite weapons and costumes to stand out from other players. Additionally, with a fully voiced scenario, added Gear operating effects, and more, you can enjoy a richly produced experience that the smartphone game is unable to offer. Do not miss out on this even more animated Alice Gear Aegis experience! At the end of the 21st century, mankind is attacked by mysterious mechanical lifeforms called Vice and forced to flee the planet. Half-a-century into its escape across the galaxy, the omnipotent artificial intelligence ALICE detected emissions. Actresses, girls who possess aptitude for emissions, transformed the battle against the Vices, and peace was brought about by their ability to fight. One day, the anti-Vice organization AEGiS put out a request for cooperation in a demonstrative test for “CS,” a new mock battle simulation system between Actresses.","Genre(s): Action, Role-Playing, General, Shooter, Third-Person, Arcade",,tbd,Pyramid,PlayStation 5,"Mar 16, 2023",T
